type	latitude	longitude	name
W	37.3369584434	-121.879400223	1364
W	37.3369584434	-121.879400223	1365
W	37.3369570017	-121.879398981	1366
W	37.3369565512	-121.879398643	1367
W	37.3369561007	-121.879398304	1368
W	37.3369556502	-121.879397966	1369
W	37.3369551997	-121.879397627	1370
W	37.3369547491	-121.879397289	1371
W	37.3369548392	-121.879397289	1372
W	37.3369542085	-121.879396837	1373
W	37.336953758	-121.879396499	1374
W	37.3369533075	-121.87939616	1375
W	37.3369523163	-121.879395596	1376
W	37.3369518658	-121.879395145	1377
W	37.3369514153	-121.879394919	1378
W	37.3369509648	-121.879394581	1379
W	37.3369505142	-121.879394242	1380
W	37.3369498835	-121.879394016	1381
W	37.336949433	-121.879393791	1382
W	37.3369489825	-121.879393452	1383
W	37.3369485319	-121.879393114	1384
W	37.3369480814	-121.879392775	1385
W	37.3369474507	-121.879392324	1386
W	37.3369470002	-121.879391985	1387
W	37.3369465496	-121.879391647	1388
W	37.3369460991	-121.879391308	1389
W	37.3369456486	-121.87939097	1390
W	37.3369451981	-121.879390744	1391
W	37.336945108	-121.879390405	1392
W	37.3369446575	-121.879390067	1393
W	37.3369442069	-121.879389728	1394
W	37.3369437564	-121.879389503	1395
W	37.3369427653	-121.8793886	1396
W	37.3369423147	-121.879388374	1397
W	37.3369418642	-121.879388036	1398
W	37.3369414137	-121.879387697	1399
W	37.3369408731	-121.879387472	1400
W	37.3369408731	-121.879387472	1401
W	37.3369401522	-121.879386907	1402
W	37.3369397017	-121.879386569	1403
W	37.3369391611	-121.87938623	1404
W	37.3369387106	-121.879386005	1405
W	37.3369379897	-121.879385215	1406
W	37.3369375392	-121.879384876	1407
W	37.3369370887	-121.879384651	1408
W	37.3369366382	-121.879384312	1409
W	37.3369361877	-121.879384086	1410
W	37.3369357371	-121.879383748	1411
W	37.3369352866	-121.879383296	1412
W	37.3369348361	-121.879382958	1413
W	37.3369343856	-121.879382732	1414
W	37.3369339351	-121.879382394	1415
W	37.336933034	-121.879381604	1416
W	37.3369325835	-121.879381378	1417
W	37.336932133	-121.87938104	1418
W	37.3369316824	-121.879380814	1419
W	37.3369312319	-121.879380588	1420
W	37.3369306913	-121.87938025	1421
W	37.3369305111	-121.879380024	1422
W	37.3369300606	-121.879379798	1423
W	37.33692952	-121.87937946	1424
W	37.3369291595	-121.879379234	1425
W	37.3369280783	-121.879378332	1426
W	37.3369275377	-121.879378106	1427
W	37.3369270871	-121.879377767	1428
W	37.3369266366	-121.879377542	1429
W	37.3369261861	-121.879377203	1430
W	37.3369251048	-121.879376526	1431
W	37.3369246543	-121.879376188	1432
W	37.3369240236	-121.879375849	1433
W	37.3369236632	-121.879375623	1434
W	37.3369230324	-121.879374946	1435
W	37.3369224918	-121.879374721	1436
W	37.3369220413	-121.879374495	1437
W	37.3369215908	-121.879374156	1438
W	37.3369211403	-121.879373818	1439
W	37.3369206897	-121.879373592	1440
W	37.3369204194	-121.879373141	1441
W	37.3369199689	-121.879372915	1442
W	37.3369195184	-121.879372577	1443
W	37.3369190679	-121.879372351	1444
W	37.3369179866	-121.879371561	1445
W	37.3369175361	-121.879371223	1446
W	37.3369170856	-121.879370884	1447
W	37.3369166351	-121.879370546	1448
W	37.3369161845	-121.87937032	1449
W	37.3369156439	-121.879369868	1450
W	37.3369147429	-121.879369191	1451
W	37.3369142923	-121.879368966	1452
W	37.3369142923	-121.879368966	1453
W	37.3369132111	-121.879368176	1454
W	37.3369130309	-121.879368063	1455
W	37.3369121298	-121.879367386	1456
W	37.3369116793	-121.87936716	1457
W	37.3369111387	-121.879366822	1458
W	37.3369106882	-121.879366483	1459
W	37.3369102377	-121.879366145	1460
W	37.3369097871	-121.879365806	1461
W	37.3369092465	-121.879365468	1462
W	37.336908796	-121.879365129	1463
W	37.3369082554	-121.879364565	1464
W	37.3369077147	-121.879364339	1465
W	37.3369072642	-121.879364001	1466
W	37.3369068137	-121.879363662	1467
W	37.3369063632	-121.879363437	1468
W	37.3369058225	-121.879363098	1469
W	37.3369055522	-121.87936276	1470
W	37.3369055522	-121.87936276	1471
W	37.3369045611	-121.879362195	1472
W	37.3369041106	-121.879361857	1473
W	37.3369031194	-121.879360954	1474
W	37.3369026689	-121.879360616	1475
W	37.3369022184	-121.879360277	1476
W	37.3369016778	-121.879360051	1477
W	37.3369012272	-121.879359713	1478
W	37.3369007767	-121.879359374	1479
W	37.3369003262	-121.879358923	1480
W	37.3368997856	-121.879358697	1481
W	37.3368992449	-121.879358246	1482
W	37.3368988845	-121.879358133	1483
W	37.3368980736	-121.879357456	1484
W	37.3368977132	-121.879357117	1485
W	37.3368972626	-121.879356892	1486
W	37.336896722	-121.879356553	1487
W	37.3368962715	-121.879356215	1488
W	37.3368957309	-121.879355876	1489
W	37.3368953705	-121.879355538	1490
W	37.3368948298	-121.879355199	1491
W	37.3368943793	-121.879354974	1492
W	37.3368939288	-121.879354635	1493
W	37.3368929376	-121.879353958	1494
W	37.336892397	-121.879353619	1495
W	37.3368919465	-121.879353394	1496
W	37.336891496	-121.879353055	1497
W	37.3368910455	-121.87935283	1498
W	37.3368903246	-121.879352265	1499
W	37.3368896038	-121.879351814	1500
W	37.3368890632	-121.879351475	1501
W	37.3368886126	-121.879351137	1502
W	37.3368886126	-121.879351137	1503
W	37.3368873512	-121.879350234	1504
W	37.3368869007	-121.879350009	1505
W	37.33688636	-121.87934967	1506
W	37.3368859095	-121.879349331	1507
W	37.3368853689	-121.879348993	1508
W	37.3368848283	-121.879348429	1509
W	37.3368843777	-121.879348203	1510
W	37.3368838371	-121.879347865	1511
W	37.3368834767	-121.879347526	1512
W	37.3368826658	-121.879346623	1513
W	37.3368823053	-121.879346398	1514
W	37.3368817647	-121.879346059	1515
W	37.3368813142	-121.879345833	1516
W	37.3368808637	-121.879345495	1517
W	37.3368803231	-121.879345044	1518
W	37.336879422	-121.879344366	1519
W	37.3368788814	-121.879344028	1520
W	37.3368784309	-121.879343689	1521
W	37.3368778902	-121.879343351	1522
W	37.3368770793	-121.879342787	1523
W	37.3368765387	-121.879342448	1524
W	37.3368760882	-121.87934211	1525
W	37.3368756376	-121.879341771	1526
W	37.3368747366	-121.879341094	1527
W	37.3368744663	-121.879340981	1528
W	37.3368739257	-121.879340643	1529
W	37.3368734751	-121.879340304	1530
W	37.3368730246	-121.879339966	1531
W	37.3368720335	-121.879339402	1532
W	37.3368715829	-121.879339063	1533
W	37.3368712225	-121.879338837	1534
W	37.3368706819	-121.879338386	1535
W	37.3368702314	-121.879338047	1536
W	37.3368694204	-121.879337483	1537
W	37.33686906	-121.879337258	1538
W	37.3368686095	-121.879337032	1539
W	37.336868159	-121.879336693	1540
W	37.3368671678	-121.879336016	1541
W	37.3368663569	-121.879335678	1542
W	37.3368658163	-121.879335226	1543
W	37.3368654559	-121.879335001	1544
W	37.3368649152	-121.879334662	1545
W	37.3368643746	-121.879334324	1546
W	37.3368637439	-121.879334098	1547
W	37.3368632934	-121.87933376	1548
W	37.3368627527	-121.879333421	1549
W	37.3368622121	-121.879333082	1550
W	37.3368614012	-121.879332518	1551
W	37.3368609507	-121.87933218	1552
W	37.3368605001	-121.879331954	1553
W	37.3368600496	-121.879331616	1554
W	37.3368594189	-121.879331277	1555
W	37.3368589684	-121.879330939	1556
W	37.3368585178	-121.8793306	1557
W	37.3368579772	-121.879330261	1558
W	37.3368576168	-121.879330036	1559
W	37.3368570762	-121.879329697	1560
W	37.3368559949	-121.87932902	1561
W	37.3368556345	-121.879328795	1562
W	37.336855184	-121.879328456	1563
W	37.3368547335	-121.87932823	1564
W	37.3368541928	-121.879327892	1565
W	37.3368537423	-121.879327553	1566
W	37.3368531116	-121.879327102	1567
W	37.3368527512	-121.879326876	1568
W	37.3368521204	-121.879326425	1569
W	37.3368515798	-121.879326199	1570
W	37.3368507689	-121.879325522	1571
W	37.3368503184	-121.879325184	1572
W	37.3368496876	-121.879324845	1573
W	37.3368492371	-121.879324507	1574
W	37.3368486965	-121.879324168	1575
W	37.3368478856	-121.879323604	1576
W	37.3368473449	-121.879323265	1577
W	37.3368468944	-121.87932304	1578
W	37.3368463538	-121.879322701	1579
W	37.3368454527	-121.879322024	1580
W	37.336844822	-121.879321686	1581
W	37.3368444616	-121.87932146	1582
W	37.3368440111	-121.879321121	1583
W	37.3368433803	-121.879320783	1584
W	37.3368429298	-121.879320444	1585
W	37.3368427496	-121.879320219	1586
W	37.3368421189	-121.87931988	1587
W	37.3368417585	-121.879319654	1588
W	37.3368412178	-121.879319316	1589
W	37.3368401366	-121.879318526	1590
W	37.3368397762	-121.8793183	1591
W	37.3368393257	-121.879317962	1592
W	37.336838785	-121.879317623	1593
W	37.3368382444	-121.879317285	1594
W	37.3368374335	-121.879316721	1595
W	37.3368372533	-121.879316608	1596
W	37.3368367126	-121.879316269	1597
W	37.3368360819	-121.879315931	1598
W	37.3368357215	-121.879315592	1599
W	37.3368350908	-121.879315254	1600
W	37.3368348204	-121.879315028	1601
W	37.3368342798	-121.87931469	1602
W	37.3368339194	-121.879314351	1603
W	37.3368332887	-121.879314012	1604
W	37.3368319371	-121.87931311	1605
W	37.3368314866	-121.879312771	1606
W	37.336830946	-121.879312433	1607
W	37.3368304053	-121.879312094	1608
W	37.3368304053	-121.879312094	1609
W	37.3368291439	-121.879311191	1610
W	37.3368286934	-121.879310853	1611
W	37.3368282428	-121.879310514	1612
W	37.3368282428	-121.879310514	1613
W	37.3368272517	-121.879309837	1614
W	37.3368267111	-121.879309612	1615
W	37.3368261704	-121.879309273	1616
W	37.3368255397	-121.879308822	1617
W	37.3368250892	-121.879308483	1618
W	37.3368247288	-121.879308258	1619
W	37.3368237376	-121.879307693	1620
W	37.3368232871	-121.879307355	1621
W	37.3368227465	-121.879307016	1622
W	37.336822296	-121.879306678	1623
W	37.3368217553	-121.879306339	1624
W	37.3368211246	-121.879305888	1625
W	37.3368206741	-121.879305549	1626
W	37.3368201335	-121.879305211	1627
W	37.3368196829	-121.879304985	1628
W	37.3368186918	-121.879304308	1629
W	37.3368183314	-121.879304083	1630
W	37.3368176105	-121.879303631	1631
W	37.3368172501	-121.879303406	1632
W	37.3368167095	-121.879303067	1633
W	37.3368160788	-121.879302616	1634
W	37.3368157184	-121.87930239	1635
W	37.3368153579	-121.879302164	1636
W	37.3368147272	-121.879301713	1637
W	37.3368143668	-121.879301487	1638
W	37.3368133756	-121.879300697	1639
W	37.3368131053	-121.879300584	1640
W	37.3368125647	-121.879300246	1641
W	37.3368121142	-121.879299907	1642
W	37.3368116637	-121.879299569	1643
W	37.3368110329	-121.87929923	1644
W	37.3368104923	-121.879298779	1645
W	37.3368098616	-121.879298328	1646
W	37.3368095913	-121.879298102	1647
W	37.3368090506	-121.879297763	1648
W	37.3368079694	-121.879297199	1649
W	37.3368075189	-121.879296861	1650
W	37.3368072486	-121.879296635	1651
W	37.3368065277	-121.879296184	1652
W	37.3368062574	-121.879295958	1653
W	37.3368055366	-121.879295507	1654
W	37.3368052663	-121.879295168	1655
W	37.3368046355	-121.879294717	1656
W	37.3368042751	-121.879294604	1657
W	37.3368038246	-121.879294265	1658
W	37.3368027433	-121.879293476	1659
W	37.336802473	-121.879293363	1660
W	37.3368019324	-121.879293024	1661
W	37.3368013918	-121.879292686	1662
W	37.336800671	-121.879292234	1663
W	37.3368003105	-121.879292009	1664
W	37.3367997699	-121.879291557	1665
W	37.3367992293	-121.879291219	1666
W	37.3367987788	-121.87929088	1667
W	37.3367984183	-121.879290655	1668
W	37.3367977876	-121.879290316	1669
W	37.3367973371	-121.879289752	1670
W	37.3367967064	-121.879289413	1671
W	37.336796346	-121.879289188	1672
W	37.3367957152	-121.879288736	1673
W	37.3367944538	-121.879287834	1674
W	37.3367940933	-121.879287608	1675
W	37.3367935527	-121.879287269	1676
W	37.3367931022	-121.879286931	1677
W	37.3367925616	-121.879286592	1678
W	37.3367918407	-121.879286141	1679
W	37.3367913902	-121.879285802	1680
W	37.3367909397	-121.879285464	1681
W	37.3367903991	-121.879285125	1682
W	37.3367899486	-121.879284787	1683
W	37.3367893178	-121.879284561	1684
W	37.3367888673	-121.879284223	1685
W	37.3367884168	-121.879283884	1686
W	37.3367878762	-121.879283546	1687
W	37.3367874256	-121.879283207	1688
W	37.3367864345	-121.87928253	1689
W	37.3367858939	-121.879282192	1690
W	37.3367853532	-121.879281853	1691
W	37.3367849027	-121.879281515	1692
W	37.3367840017	-121.879280837	1693
W	37.3367839116	-121.879280837	1694
W	37.3367833709	-121.879280499	1695
W	37.3367827402	-121.879280048	1696
W	37.3367824699	-121.879279822	1697
W	37.3367817491	-121.879279371	1698
W	37.3367812985	-121.879279145	1699
W	37.3367807579	-121.879278806	1700
W	37.3367804876	-121.879278581	1701
W	37.3367798569	-121.879278129	1702
W	37.3367794965	-121.879277904	1703
W	37.3367784152	-121.879277227	1704
W	37.3367781449	-121.879277001	1705
W	37.3367774241	-121.87927655	1706
W	37.3367771538	-121.879276437	1707
W	37.3367760725	-121.879275647	1708
W	37.3367758923	-121.879275534	1709
W	37.3367754418	-121.879275195	1710
W	37.3367749011	-121.879274857	1711
W	37.3367744506	-121.879274518	1712
W	37.3367734595	-121.879273841	1713
W	37.3367730991	-121.879273616	1714
W	37.3367726485	-121.879273277	1715
W	37.3367721079	-121.879272939	1716
W	37.3367715673	-121.8792726	1717
W	37.3367706663	-121.879272036	1718
W	37.3367701256	-121.879271585	1719
W	37.3367696751	-121.879271246	1720
W	37.3367691345	-121.879270908	1721
W	37.336768684	-121.879270682	1722
W	37.3367681433	-121.879270231	1723
W	37.3367676027	-121.879269892	1724
W	37.3367671522	-121.879269553	1725
W	37.3367667017	-121.879269215	1726
W	37.3367656204	-121.879268425	1727
W	37.3367648095	-121.879267974	1728
W	37.336764359	-121.879267635	1729
W	37.3367638183	-121.879267297	1730
W	37.3367633678	-121.879266958	1731
W	37.3367628272	-121.87926662	1732
W	37.336762647	-121.879266507	1733
W	37.3367619261	-121.879266055	1734
W	37.3367614756	-121.879265717	1735
W	37.336760935	-121.879265378	1736
W	37.3367601241	-121.879264701	1737
W	37.3367596735	-121.879264363	1738
W	37.3367591329	-121.879264137	1739
W	37.3367586824	-121.879263799	1740
W	37.3367581418	-121.87926346	1741
W	37.3367576011	-121.879263122	1742
W	37.3367571506	-121.879262783	1743
W	37.33675661	-121.879262445	1744
W	37.3367561595	-121.879262106	1745
W	37.3367556188	-121.879261768	1746
W	37.3367548079	-121.879261203	1747
W	37.3367542673	-121.879260865	1748
W	37.3367537267	-121.879260526	1749
W	37.3367532761	-121.879260188	1750
W	37.3367527355	-121.879259849	1751
W	37.3367523751	-121.879259624	1752
W	37.3367518345	-121.879259285	1753
W	37.3367513839	-121.879258947	1754
W	37.3367509334	-121.879258608	1755
W	37.3367498522	-121.879257931	1756
W	37.3367494918	-121.879257705	1757
W	37.3367490412	-121.879257367	1758
W	37.3367485907	-121.879257028	1759
W	37.3367478699	-121.879256577	1760
W	37.3367475996	-121.879256351	1761
W	37.3367470589	-121.879256126	1762
W	37.3367466084	-121.879255787	1763
W	37.3367458876	-121.879255223	1764
W	37.336745347	-121.879254884	1765
W	37.3367443558	-121.87925432	1766
W	37.3367439053	-121.879254094	1767
W	37.3367433647	-121.879253756	1768
W	37.3367429142	-121.879253417	1769
W	37.3367424636	-121.879253079	1770
W	37.336741923	-121.87925274	1771
W	37.3367413824	-121.879252402	1772
W	37.3367409319	-121.879252063	1773
W	37.3367404813	-121.879251838	1774
W	37.3367399407	-121.879251499	1775
W	37.3367391298	-121.879250822	1776
W	37.3367386793	-121.879250484	1777
W	37.3367381386	-121.879250145	1778
W	37.3367376881	-121.879249806	1779
W	37.3367371475	-121.879249468	1780
W	37.336736697	-121.879249129	1781
W	37.3367361563	-121.879248791	1782
W	37.3367357058	-121.879248452	1783
W	37.3367352553	-121.879248114	1784
W	37.3367348048	-121.879247775	1785
W	37.3367339037	-121.879247324	1786
W	37.3367334532	-121.879246985	1787
W	37.3367329126	-121.87924676	1788
W	37.3367324621	-121.879246421	1789
W	37.3367320115	-121.879246083	1790
W	37.3367313808	-121.879245631	1791
W	37.3367311105	-121.879245519	1792
W	37.3367303897	-121.879245067	1793
W	37.3367299391	-121.879244729	1794
W	37.3367294886	-121.87924439	1795
W	37.3367288579	-121.879243939	1796
W	37.3367283173	-121.8792436	1797
W	37.3367278667	-121.879243262	1798
W	37.3367274162	-121.879242923	1799
W	37.3367268756	-121.879242585	1800
W	37.3367261548	-121.879242133	1801
W	37.3367257042	-121.879241795	1802
W	37.3367251636	-121.879241456	1803
W	37.3367247131	-121.879241231	1804
W	37.3367241725	-121.879240892	1805
W	37.3367233615	-121.879240328	1806
W	37.3367228209	-121.879239989	1807
W	37.3367223704	-121.879239651	1808
W	37.3367218298	-121.879239425	1809
W	37.3367213792	-121.879239087	1810
W	37.3367209287	-121.879238635	1811
W	37.3367203881	-121.879238297	1812
W	37.3367198475	-121.879237958	1813
W	37.3367194871	-121.879237733	1814
W	37.3367190365	-121.879237394	1815
W	37.3367183157	-121.879236717	1816
W	37.3367178652	-121.879236379	1817
W	37.3367173245	-121.879236153	1818
W	37.336716874	-121.879235814	1819
W	37.3367164235	-121.879235476	1820
W	37.3367158829	-121.879235137	1821
W	37.3367155225	-121.879234912	1822
W	37.3367150719	-121.879234573	1823
W	37.3367146214	-121.879234235	1824
W	37.3367130896	-121.879233445	1825
W	37.3367128193	-121.879233219	1826
W	37.3367123688	-121.87923288	1827
W	37.3367115579	-121.879232429	1828
W	37.3367111074	-121.879232091	1829
W	37.3367109271	-121.879231978	1830
W	37.3367100261	-121.879231639	1831
W	37.3367098459	-121.879231526	1832
W	37.3367093053	-121.879231188	1833
W	37.3367088548	-121.879230849	1834
W	37.3367077735	-121.879230285	1835
W	37.3367075032	-121.87923006	1836
W	37.3367070527	-121.879229721	1837
W	37.3367066022	-121.879229495	1838
W	37.3367060615	-121.879229157	1839
W	37.3367052506	-121.87922848	1840
W	37.3367050704	-121.879228367	1841
W	37.3367044396	-121.879227916	1842
W	37.3367041693	-121.879227803	1843
W	37.3367038089	-121.879227464	1844
W	37.3367027277	-121.879226787	1845
W	37.3367020969	-121.879226336	1846
W	37.3367016464	-121.879225997	1847
W	37.3367011959	-121.879225659	1848
W	37.3367006553	-121.87922532	1849
W	37.3367000245	-121.879225095	1850
W	37.336699574	-121.879224756	1851
W	37.3366991235	-121.879224418	1852
W	37.336698673	-121.879224079	1853
W	37.3366982225	-121.879223853	1854
W	37.3366973214	-121.879223289	1855
W	37.3366968709	-121.879222951	1856
W	37.3366965105	-121.879222725	1857
W	37.3366958797	-121.879222386	1858
W	37.3366954292	-121.879222048	1859
W	37.3366951589	-121.879221822	1860
W	37.3366947084	-121.879221597	1861
W	37.336694348	-121.879221371	1862
W	37.3366938074	-121.879221032	1863
W	37.3366933568	-121.879220694	1864
W	37.3366923657	-121.879219904	1865
W	37.3366918251	-121.879219565	1866
W	37.3366914646	-121.87921934	1867
W	37.336690924	-121.879219001	1868
W	37.3366904735	-121.879218663	1869
W	37.3366899329	-121.879218324	1870
W	37.3366895724	-121.879217986	1871
W	37.3366891219	-121.87921776	1872
W	37.3366885813	-121.879217421	1873
W	37.3366881308	-121.879217083	1874
W	37.3366872297	-121.879216519	1875
W	37.3366867792	-121.879216293	1876
W	37.3366862386	-121.879215955	1877
W	37.3366857881	-121.879215616	1878
W	37.3366853376	-121.87921539	1879
W	37.3366850672	-121.879215165	1880
W	37.3366846167	-121.879214939	1881
W	37.3366842563	-121.879214713	1882
W	37.3366838058	-121.879214375	1883
W	37.3366833553	-121.879214036	1884
W	37.3366820037	-121.879213246	1885
W	37.3366815532	-121.879212908	1886
W	37.3366811027	-121.879212569	1887
W	37.336680562	-121.879212231	1888
W	37.3366801115	-121.879212005	1889
W	37.3366794808	-121.879211554	1890
W	37.3366787599	-121.87921099	1891
W	37.3366783094	-121.879210764	1892
W	37.3366781292	-121.879210651	1893
W	37.3366773183	-121.879210087	1894
W	37.3366767777	-121.879209748	1895
W	37.3366763271	-121.879209523	1896
W	37.3366758766	-121.879209184	1897
W	37.336675336	-121.879208846	1898
W	37.3366748855	-121.879208507	1899
W	37.3366742547	-121.879208169	1900
W	37.3366738042	-121.879207943	1901
W	37.3366733537	-121.879207604	1902
W	37.3366728131	-121.879207266	1903
W	37.3366717318	-121.879206589	1904
W	37.3366711912	-121.87920625	1905
W	37.336671011	-121.879206137	1906
W	37.3366705605	-121.879205799	1907
W	37.3366697495	-121.879205348	1908
W	37.336669299	-121.879205009	1909
W	37.3366687584	-121.879204558	1910
W	37.3366682178	-121.879204332	1911
W	37.3366677672	-121.879203994	1912
W	37.3366673167	-121.879203655	1913
W	37.3366665959	-121.879203204	1914
W	37.3366661454	-121.879202978	1915
W	37.3366656948	-121.879202639	1916
W	37.3366652443	-121.879202301	1917
W	37.3366647037	-121.879202075	1918
W	37.3366647037	-121.879202075	1919
W	37.3366638026	-121.879201398	1920
W	37.3366633521	-121.87920106	1921
W	37.3366628115	-121.879200834	1922
W	37.336662361	-121.879200496	1923
W	37.3366611896	-121.879199818	1924
W	37.3366607391	-121.87919948	1925
W	37.3366601985	-121.879199141	1926
W	37.336659748	-121.879198803	1927
W	37.3366592073	-121.879198577	1928
W	37.3366587568	-121.879198352	1929
W	37.3366583964	-121.879198126	1930
W	37.3366578558	-121.879197787	1931
W	37.3366574053	-121.879197562	1932
W	37.3366569547	-121.879197223	1933
W	37.3366561438	-121.879196659	1934
W	37.3366557834	-121.879196433	1935
W	37.3366549724	-121.879195869	1936
W	37.3366548823	-121.879195756	1937
W	37.3366543417	-121.879195531	1938
W	37.3366535308	-121.879194854	1939
W	37.3366530802	-121.879194628	1940
W	37.3366525396	-121.879194289	1941
W	37.3366520891	-121.879194064	1942
W	37.3366509177	-121.879193274	1943
W	37.3366506474	-121.879193161	1944
W	37.3366501969	-121.879192822	1945
W	37.3366497464	-121.879192597	1946
W	37.3366492959	-121.879192258	1947
W	37.3366487552	-121.87919192	1948
W	37.3366482146	-121.879191581	1949
W	37.3366474037	-121.879191017	1950
W	37.3366468631	-121.879190678	1951
W	37.336646773	-121.879190678	1952
W	37.3366456917	-121.879190001	1953
W	37.3366454214	-121.879189776	1954
W	37.3366449709	-121.879189437	1955
W	37.3366444302	-121.879189099	1956
W	37.3366439797	-121.879188873	1957
W	37.3366430787	-121.879188309	1958
W	37.3366426282	-121.87918797	1959
W	37.3366421776	-121.879187632	1960
W	37.3366417271	-121.879187406	1961
W	37.3366411865	-121.879187068	1962
W	37.3366404657	-121.879186503	1963
W	37.336639925	-121.879186165	1964
W	37.3366394745	-121.879185939	1965
W	37.336639024	-121.879185601	1966
W	37.3366385735	-121.879185375	1967
W	37.3366381229	-121.879185037	1968
W	37.3366378526	-121.879184924	1969
W	37.336637312	-121.879184585	1970
W	37.3366368615	-121.879184247	1971
W	37.336636411	-121.879184021	1972
W	37.3366354198	-121.879183457	1973
W	37.3366348792	-121.879183118	1974
W	37.3366344287	-121.879182893	1975
W	37.3366339782	-121.879182554	1976
W	37.3366334375	-121.879182216	1977
W	37.3366328969	-121.879181764	1978
W	37.3366325365	-121.879181539	1979
W	37.3366319959	-121.879181313	1980
W	37.3366315453	-121.879180974	1981
W	37.3366310948	-121.879180749	1982
W	37.3366302839	-121.879180072	1983
W	37.3366297433	-121.879179733	1984
W	37.3366292927	-121.879179395	1985
W	37.3366287521	-121.879179169	1986
W	37.3366283016	-121.87917883	1987
W	37.3366278511	-121.879178266	1988
W	37.3366275808	-121.879178153	1989
W	37.3366265896	-121.879177589	1990
W	37.3366261391	-121.879177251	1991
W	37.3366261391	-121.879177251	1992
W	37.3366250578	-121.879176461	1993
W	37.3366246073	-121.879176235	1994
W	37.3366241568	-121.879175897	1995
W	37.3366237063	-121.879175558	1996
W	37.3366232557	-121.879175332	1997
W	37.3366224448	-121.879174881	1998
W	37.3366219943	-121.879174655	1999
W	37.3366215438	-121.879174317	2000
W	37.3366210932	-121.879173978	2001
W	37.3366201021	-121.879173414	2002
W	37.3366196516	-121.879173188	2003
W	37.336619111	-121.87917285	2004
W	37.3366186604	-121.879172511	2005
W	37.3366182099	-121.879172173	2006
W	37.3366175792	-121.879171834	2007
W	37.3366171287	-121.879171496	2008
W	37.3366166781	-121.879171157	2009
W	37.3366162276	-121.879170932	2010
W	37.3366157771	-121.879170593	2011
W	37.3366150563	-121.879170142	2012
W	37.3366146057	-121.879169803	2013
W	37.3366141552	-121.879169578	2014
W	37.3366137047	-121.879169239	2015
W	37.3366131641	-121.8791689	2016
W	37.3366127136	-121.879168562	2017
W	37.336612263	-121.879168336	2018
W	37.3366118125	-121.879167998	2019
W	37.3366112719	-121.879167659	2020
W	37.3366109115	-121.879167434	2021
W	37.3366101005	-121.879166982	2022
W	37.33660965	-121.879166644	2023
W	37.3366091995	-121.879166418	2024
W	37.336608749	-121.879166079	2025
W	37.3366082984	-121.879165854	2026
W	37.3366074875	-121.87916529	2027
W	37.3366072172	-121.879165064	2028
W	37.3366067667	-121.879164725	2029
W	37.3366063162	-121.8791645	2030
W	37.3366057755	-121.879164161	2031
W	37.3366049646	-121.87916371	2032
W	37.3366045141	-121.879163371	2033
W	37.3366040635	-121.879163033	2034
W	37.336603613	-121.879162694	2035
W	37.3366030724	-121.879162469	2036
W	37.3366024417	-121.879162017	2037
W	37.3366021714	-121.879161904	2038
W	37.3366016307	-121.879161566	2039
W	37.3366011802	-121.879161227	2040
W	37.3365997385	-121.879160438	2041
W	37.336599288	-121.879160099	2042
W	37.3365988375	-121.879159873	2043
W	37.3365982969	-121.879159535	2044
W	37.3365978464	-121.879159196	2045
W	37.3365972156	-121.879158745	2046
W	37.3365969453	-121.879158519	2047
W	37.3365964047	-121.879158181	2048
W	37.3365959542	-121.879157955	2049
W	37.3365955036	-121.879157617	2050
W	37.3365947828	-121.87915694	2051
W	37.3365942422	-121.879156714	2052
W	37.3365937917	-121.879156375	2053
W	37.3365933411	-121.87915615	2054
W	37.3365928906	-121.879155811	2055
W	37.3365921698	-121.879155247	2056
W	37.3365918995	-121.879155021	2057
W	37.3365915391	-121.879154796	2058
W	37.3365909984	-121.879154457	2059
W	37.3365905479	-121.879154119	2060
W	37.336589737	-121.879153329	2061
W	37.3365891963	-121.879153103	2062
W	37.3365887458	-121.879152764	2063
W	37.3365882953	-121.879152426	2064
W	37.3365877547	-121.879152087	2065
W	37.3365870338	-121.87915141	2066
W	37.3365865833	-121.879151072	2067
W	37.3365861328	-121.879150846	2068
W	37.3365855922	-121.879150508	2069
W	37.3365855922	-121.879150508	2070
W	37.3365845109	-121.879149718	2071
W	37.3365840604	-121.879149379	2072
W	37.3365835198	-121.879149041	2073
W	37.3365830692	-121.879148702	2074
W	37.3365825286	-121.879148364	2075
W	37.3365818078	-121.879148138	2076
W	37.3365812672	-121.8791478	2077
W	37.3365808166	-121.879147461	2078
W	37.336580276	-121.879147122	2079
W	37.3365792849	-121.879146784	2080
W	37.3365788344	-121.879146445	2081
W	37.3365783838	-121.879146107	2082
W	37.3365778432	-121.879145768	2083
W	37.3365773927	-121.879145543	2084
W	37.3365768521	-121.879144979	2085
W	37.3365765817	-121.879144753	2086
W	37.3365761312	-121.879144414	2087
W	37.3365756807	-121.879144189	2088
W	37.3365751401	-121.87914385	2089
W	37.3365746896	-121.879143512	2090
W	37.3365743291	-121.87914306	2091
W	37.3365739687	-121.879142835	2092
W	37.3365735182	-121.879142496	2093
W	37.336572527	-121.879141932	2094
W	37.3365715359	-121.879141368	2095
W	37.3365709953	-121.879141029	2096
W	37.3365705448	-121.879140803	2097
W	37.3365700942	-121.879140465	2098
W	37.3365689229	-121.879139901	2099
W	37.3365684724	-121.879139675	2100
W	37.3365679317	-121.879139337	2101
W	37.3365674812	-121.879138998	2102
