type	latitude	longitude	name
W	37.3371389	-121.8799411	623
W	37.3372072637	-121.879855481	624
W	37.3371389	-121.8799411	625
W	37.3372072637	-121.879855481	626
W	37.3371389	-121.8799411	627
W	37.3372072637	-121.879855481	628
W	37.3371389	-121.8799411	629
W	37.3372072637	-121.879855481	630
W	37.3371389	-121.8799411	631
W	37.3372072637	-121.879855481	632
W	37.3371389	-121.8799411	633
W	37.3372072637	-121.879855481	634
W	37.3371389	-121.8799411	635
W	37.3372072637	-121.879855481	636
W	37.3371389	-121.8799411	637
W	37.3372072637	-121.879855481	638
W	37.3371389	-121.8799411	639
W	37.3372072637	-121.879855481	640
W	37.3371389	-121.8799411	641
W	37.3372072637	-121.879855481	642
W	37.3371389	-121.8799411	643
W	37.3372072637	-121.879855481	644
W	37.3371389	-121.8799411	645
W	37.3372072637	-121.879855481	646
W	37.3371389	-121.8799411	647
W	37.3372072637	-121.879855481	648
W	37.3371389	-121.8799411	649
W	37.3372072637	-121.879855481	650
W	37.3371389	-121.8799411	651
W	37.3372072637	-121.879855481	652
W	37.3371389	-121.8799411	653
W	37.3372072637	-121.879855481	654
W	37.3371389	-121.8799411	655
W	37.3372072637	-121.879855481	656
W	37.3371389	-121.8799411	657
W	37.3372072637	-121.879855481	658
W	37.3371389	-121.8799411	659
W	37.3372072637	-121.879855481	660
W	37.3371389	-121.8799411	661
W	37.3372072637	-121.879855481	662
W	37.3371389	-121.8799411	663
W	37.3372072637	-121.879855481	664
W	37.3371389	-121.8799411	665
W	37.3372072637	-121.879855481	666
W	37.3371389	-121.8799411	667
W	37.3372072637	-121.879855481	668
W	37.3371389	-121.8799411	669
W	37.3372072637	-121.879855481	670
W	37.3371389	-121.8799411	671
W	37.3372072637	-121.879855481	672
W	37.3371389	-121.8799411	673
W	37.3372072637	-121.879855481	674
W	37.3371389	-121.8799411	675
W	37.3372072637	-121.879855481	676
W	37.3371389	-121.8799411	677
W	37.3372072637	-121.879855481	678
W	37.3371389	-121.8799411	679
W	37.3372072637	-121.879855481	680
W	37.3371389	-121.8799411	681
W	37.3372072637	-121.879855481	682
W	37.3371389	-121.8799411	683
W	37.3372072637	-121.879855481	684
W	37.3371389	-121.8799411	685
W	37.3372072637	-121.879855481	686
W	37.3371389	-121.8799411	687
W	37.3372072637	-121.879855481	688
W	37.3371389	-121.8799411	689
W	37.3372072637	-121.879855481	690
W	37.3371389	-121.8799411	691
W	37.3372072637	-121.879855481	692
W	37.3371389	-121.8799411	693
W	37.3372072637	-121.879855481	694
W	37.3371389	-121.8799411	695
W	37.3372072637	-121.879855481	696
W	37.3371389	-121.8799411	697
W	37.3372072637	-121.879855481	698
W	37.3371389	-121.8799411	699
W	37.3372072637	-121.879855481	700
W	37.3371389	-121.8799411	701
W	37.3372072637	-121.879855481	702
W	37.3371389	-121.8799411	703
W	37.3372072637	-121.879855481	704
W	37.3371389	-121.8799411	705
W	37.3372072637	-121.879855481	706
W	37.3371389	-121.8799411	707
W	37.3372072637	-121.879855481	708
W	37.3371389	-121.8799411	709
W	37.3372072637	-121.879855481	710
W	37.3371389	-121.8799411	711
W	37.3372072637	-121.879855481	712
W	37.3371389	-121.8799411	713
W	37.3372072637	-121.879855481	714
W	37.3371389	-121.8799411	715
W	37.3372072637	-121.879855481	716
W	37.3371389	-121.8799411	717
W	37.3372072637	-121.879855481	718
W	37.3371389	-121.8799411	719
W	37.3372072637	-121.879855481	720
W	37.3371389	-121.8799411	721
W	37.3372072637	-121.879855481	722
W	37.3371389	-121.8799411	723
W	37.3372072637	-121.879855481	724
W	37.3371389	-121.8799411	725
W	37.3372072637	-121.879855481	726
W	37.3371389	-121.8799411	727
W	37.3372072637	-121.879855481	728
W	37.3371389	-121.8799411	729
W	37.3372072637	-121.879855481	730
W	37.3371389	-121.8799411	731
W	37.3372072637	-121.879855481	732
W	37.3371389	-121.8799411	733
W	37.3372072637	-121.879855481	734
W	37.3371389	-121.8799411	735
W	37.3372072637	-121.879855481	736
W	37.3371389	-121.8799411	737
W	37.3372072637	-121.879855481	738
W	37.3371389	-121.8799411	739
W	37.3372072637	-121.879855481	740
W	37.3371389	-121.8799411	741
W	37.3372072637	-121.879855481	742
W	37.3371389	-121.8799411	743
W	37.3372072637	-121.879855481	744
W	37.3371389	-121.8799411	745
W	37.3372072637	-121.879855481	746
W	37.3371389	-121.8799411	747
W	37.3372072637	-121.879855481	748
W	37.3371389	-121.8799411	749
W	37.3372072637	-121.879855481	750
W	37.3371389	-121.8799411	751
W	37.3372072637	-121.879855481	752
W	37.3371389	-121.8799411	753
W	37.3372072637	-121.879855481	754
W	37.3371389	-121.8799411	755
W	37.3372072637	-121.879855481	756
W	37.3371389	-121.8799411	757
W	37.3372072637	-121.879855481	758
W	37.3371389	-121.8799411	759
W	37.3372072637	-121.879855481	760
W	37.3371389	-121.8799411	761
W	37.3372072637	-121.879855481	762
W	37.3371389	-121.8799411	763
W	37.3372072637	-121.879855481	764
W	37.3371389	-121.8799411	765
W	37.3372072637	-121.879855481	766
W	37.3371389	-121.8799411	767
W	37.3372072637	-121.879855481	768
W	37.3371389	-121.8799411	769
W	37.3372072637	-121.879855481	770
W	37.3371389	-121.8799411	771
W	37.3372072637	-121.879855481	772
W	37.3371389	-121.8799411	773
W	37.3372072637	-121.879855481	774
W	37.3371389	-121.8799411	775
W	37.3372072637	-121.879855481	776
W	37.3371389	-121.8799411	777
W	37.3372072637	-121.879855481	778
W	37.3371389	-121.8799411	779
W	37.3372072637	-121.879855481	780
W	37.3371389	-121.8799411	781
W	37.3372072637	-121.879855481	782
W	37.3371389	-121.8799411	783
W	37.3372072637	-121.879855481	784
W	37.3371389	-121.8799411	785
W	37.3372072637	-121.879855481	786
W	37.3371389	-121.8799411	787
W	37.3372072637	-121.879855481	788
W	37.3371389	-121.8799411	789
W	37.3372072637	-121.879855481	790
W	37.3371389	-121.8799411	791
W	37.3372072637	-121.879855481	792
W	37.3371389	-121.8799411	793
W	37.3372072637	-121.879855481	794
W	37.3371389	-121.8799411	795
W	37.3372072637	-121.879855481	796
W	37.3371389	-121.8799411	797
